Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65113288,05/30/2025 03:39:57 PM,06/09/2025 12:28:23 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10019,331 WEST   57 STREET,WEST   57 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/31/2025 09:27:54 AM,04 MANHATTAN,1010487504,MANHATTAN,988708,218774,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76715936779602,-73.9839062243078,"(40.76715936779602, -73.9839062243078)"
65106105,05/30/2025 02:57:26 PM,06/03/2025 03:32:01 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10025,910 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  104 STREET,WEST  105 STREET,WEST  104 STREET,WEST  105 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,05/30/2025 10:20:15 PM,07 MANHATTAN,1018590033,MANHATTAN,994331,230110,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79826904950306,-73.96358968660469,"(40.79826904950306, -73.96358968660469)"
65114898,05/30/2025 02:22:41 PM,06/03/2025 01:06:52 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11235,2556 EAST   23 STREET,EAST   23 STREET,AVENUE Y,AVENUE Z,AVENUE Y,AVENUE Z,ADDRESS,BROOKLYN,EAST   23 STREET,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,06/02/2025 01:05:00 PM,15 BROOKLYN,3074410430,BROOKLYN,999067,154155,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58978364542759,-73.9466513936158,"(40.58978364542759, -73.9466513936158)"
65108962,05/30/2025 12:43:21 PM,06/05/2025 10:22:24 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10304,146A WRIGHT STREET,WRIGHT STREET,VAN DUZER STREET,DEAD END,VAN DUZER STREET,DEAD END,ADDRESS,STATEN ISLAND,WRIGHT STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,06/02/2025 09:03:17 PM,01 STATEN ISLAND,5005180050,STATEN ISLAND,961859,168280,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62853795896593,-74.08066561220033,"(40.62853795896593, -74.08066561220033)"
65114899,05/30/2025 11:30:16 AM,06/03/2025 02:01:56 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10306,PETER AVENUE,PETER AVENUE,PETER AVENUE,10 STREET,PETER AVENUE,10 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,06/02/2025 01:19:09 PM,03 STATEN ISLAND,,STATEN ISLAND,950543,145160,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56504245807281,-74.12131713265538,"(40.56504245807281, -74.12131713265538)"
65106104,05/30/2025 08:00:58 AM,05/31/2025 03:01:04 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10469,EDSON AVENUE,EDSON AVENUE,EDSON AVENUE,HAMMERSLEY AVENUE,EDSON AVENUE,HAMMERSLEY AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,05/31/2025 09:30:42 AM,12 BRONX,,BRONX,1029656,257668,PHONE,Unspecified,BRONX,,,,,,,,40.87379673924897,-73.83581732922582,"(40.87379673924897, -73.83581732922582)"
65096756,05/29/2025 08:54:29 PM,06/02/2025 09:00:43 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11230,1016 EAST   16 STREET,EAST   16 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   16 STREET,,Closed,,The Department of Sanitation (DSNY) removed the items.,05/30/2025 04:38:50 AM,14 BROOKLYN,3067170019,BROOKLYN,995255,166856,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62465084046114,-73.96035580070492,"(40.62465084046114, -73.96035580070492)"
65094243,05/29/2025 05:43:20 PM,05/31/2025 02:51:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11215,276 20 STREET,20 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,20 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/30/2025 10:19:05 AM,07 BROOKLYN,3008910026,BROOKLYN,986510,180208,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66130575674081,-73.99185414632106,"(40.66130575674081, -73.99185414632106)"
65094244,05/29/2025 02:33:28 PM,06/02/2025 03:16:06 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11205,229 FRANKLIN AVENUE,FRANKLIN AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/31/2025 01:45:25 PM,03 BROOKLYN,3019277501,BROOKLYN,996051,191260,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69163342356632,-73.9574455985716,"(40.69163342356632, -73.9574455985716)"
65096757,05/29/2025 12:38:42 PM,06/02/2025 09:22:28 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11218,860 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,DITMAS AVENUE,18 AVENUE,DITMAS AVENUE,18 AVENUE,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,,Closed,,The Department of Sanitation (DSNY) removed the items.,05/30/2025 05:07:35 AM,12 BROOKLYN,3054030013,BROOKLYN,993143,171112,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.636335032574,-73.96795841983787,"(40.636335032574, -73.96795841983787)"
65103218,05/29/2025 11:41:57 AM,06/03/2025 03:10:49 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10128,323A EAST   89 STREET,EAST   89 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/30/2025 08:11:56 AM,08 MANHATTAN,1015520016,MANHATTAN,998207,223277,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.779509028670425,-73.94960464383492,"(40.779509028670425, -73.94960464383492)"
65095496,05/29/2025 11:19:38 AM,06/02/2025 03:24:16 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10025,2852 BROADWAY,BROADWAY,CATHEDRAL PARKWAY,WEST  111 STREET,CATHEDRAL PARKWAY,WEST  111 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/30/2025 07:14:59 AM,09 MANHATTAN,1018820061,MANHATTAN,993572,232438,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80465960518761,-73.9663277921716,"(40.80465960518761, -73.9663277921716)"
65099348,05/29/2025 10:14:21 AM,05/31/2025 01:26:41 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11225,653 FLATBUSH AVENUE,FLATBUSH AVENUE,FENIMORE STREET,HAWTHORNE STREET,FENIMORE STREET,HAWTHORNE STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Department of Sanitation (DSNY) removed the items.,05/29/2025 10:51:49 AM,09 BROOKLYN,3050420004,BROOKLYN,995270,178813,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6574702198404,-73.96028223482281,"(40.6574702198404, -73.96028223482281)"
65101910,05/29/2025 09:37:15 AM,05/31/2025 02:00:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11237,56 GRATTAN STREET,GRATTAN STREET,MORGAN AVENUE,KNICKERBOCKER AVENUE,MORGAN AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,GRATTAN STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/29/2025 01:26:04 PM,01 BROOKLYN,3030080014,BROOKLYN,1003397,196415,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.705769848091094,-73.93094127940105,"(40.705769848091094, -73.93094127940105)"
65098062,05/29/2025 06:07:03 AM,06/03/2025 03:05:56 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10028,201 EAST   82 STREET,EAST   82 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   82 STREET,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,05/29/2025 07:02:44 AM,08 MANHATTAN,1015280001,MANHATTAN,996568,222035,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77610250262261,-73.95552495281683,"(40.77610250262261, -73.95552495281683)"
65087380,05/28/2025 08:11:43 PM,05/30/2025 03:21:38 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11385,1609 PALMETTO STREET,PALMETTO STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,WYCKOFF AVENUE,ST NICHOLAS AVENUE,ADDRESS,RIDGEWOOD,PALMETTO STREET,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",05/29/2025 01:02:52 PM,05 QUEENS,4034440033,QUEENS,1008997,194253,ONLINE,Unspecified,QUEENS,,,,,,,,40.69982177871551,-73.91075135521814,"(40.69982177871551, -73.91075135521814)"
65092931,05/28/2025 05:01:27 PM,06/07/2025 01:00:21 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10036,255 WEST   43 STREET,WEST   43 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   43 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/29/2025 04:47:06 AM,05 MANHATTAN,1010150001,MANHATTAN,987582,215203,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7573583875063,-73.9879729542043,"(40.7573583875063, -73.9879729542043)"
65092932,05/28/2025 01:47:48 PM,05/30/2025 02:29:51 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,125 WEST   26 STREET,WEST   26 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   26 STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,05/28/2025 11:10:28 PM,05 MANHATTAN,1008020026,MANHATTAN,986368,210776,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74520776599147,-73.99235635141214,"(40.74520776599147, -73.99235635141214)"
65092930,05/28/2025 11:14:23 AM,05/31/2025 02:51:08 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11223,1971 WEST   10 STREET,WEST   10 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,WEST   10 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/29/2025 04:32:28 AM,11 BROOKLYN,3070790055,BROOKLYN,989287,157575,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59918181044111,-73.98186173050482,"(40.59918181044111, -73.98186173050482)"
65088470,05/28/2025 10:26:34 AM,05/29/2025 01:30:25 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10002,4 CLINTON STREET,CLINTON STREET,AVENUE B,STANTON STREET,AVENUE B,STANTON STREET,ADDRESS,NEW YORK,CLINTON STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/28/2025 10:13:58 PM,03 MANHATTAN,1003500051,MANHATTAN,988692,202017,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72116560269657,-73.98397505248397,"(40.72116560269657, -73.98397505248397)"
65092929,05/28/2025 10:24:45 AM,05/30/2025 01:56:38 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10475,2188 REEDS MILL LANE,REEDS MILL LANE,BIVONA STREET,STEENWICK AVENUE,BIVONA STREET,STEENWICK AVENUE,ADDRESS,BRONX,REEDS MILL LANE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/29/2025 09:52:08 AM,12 BRONX,2052630179,BRONX,1030753,260720,ONLINE,Unspecified,BRONX,,,,,,,,40.88216780751987,-73.83182953151585,"(40.88216780751987, -73.83182953151585)"
65092927,05/28/2025 09:40:43 AM,05/29/2025 07:46:52 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,192 BLEECKER STREET,BLEECKER STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,05/29/2025 07:46:52 AM,02 MANHATTAN,1005260023,MANHATTAN,983846,204975,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72928570041905,-74.00145764692698,"(40.72928570041905, -74.00145764692698)"
65089582,05/28/2025 09:34:26 AM,05/29/2025 07:47:16 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,73 7 AVENUE SOUTH,7 AVENUE SOUTH,BLEECKER STREET,BARROW STREET,BLEECKER STREET,BARROW STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,05/29/2025 07:47:16 AM,02 MANHATTAN,1005900055,MANHATTAN,983269,206076,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.732307630595805,-74.0035396447638,"(40.732307630595805, -74.0035396447638)"
65092928,05/28/2025 09:12:29 AM,05/29/2025 01:24:41 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10011,199 8 AVENUE,8 AVENUE,WEST   20 STREET,WEST   21 STREET,WEST   20 STREET,WEST   21 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/28/2025 12:28:50 PM,04 MANHATTAN,1007440036,MANHATTAN,984317,210176,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74356116944574,-73.99975820972726,"(40.74356116944574, -73.99975820972726)"
65087381,05/28/2025 09:06:18 AM,05/31/2025 02:51:29 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11204,19 AVENUE,19 AVENUE,19 AVENUE,BAY RIDGE PARKWAY,19 AVENUE,BAY RIDGE PARKWAY,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/29/2025 01:57:49 PM,11 BROOKLYN,,BROOKLYN,985925,162308,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61217420217677,-73.9939671403197,"(40.61217420217677, -73.9939671403197)"
65090690,05/28/2025 08:00:29 AM,05/30/2025 02:29:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,828 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   28 STREET,WEST   29 STREET,WEST   28 STREET,WEST   29 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/28/2025 11:11:57 PM,05 MANHATTAN,1008300080,MANHATTAN,986960,211222,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74643176257823,-73.99021970336895,"(40.74643176257823, -73.99021970336895)"
65085089,05/28/2025 07:18:40 AM,05/29/2025 07:48:40 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,199 MOTT STREET,MOTT STREET,KENMARE STREET,SPRING STREET,KENMARE STREET,SPRING STREET,ADDRESS,NEW YORK,MOTT STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,05/29/2025 07:48:40 AM,02 MANHATTAN,1004807503,MANHATTAN,985468,202063,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.721292892962225,-73.99560593803403,"(40.721292892962225, -73.99560593803403)"
65086212,05/28/2025 07:11:59 AM,05/29/2025 07:49:15 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,296 BLEECKER STREET,BLEECKER STREET,BARROW STREET,GROVE STREET,BARROW STREET,GROVE STREET,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,05/29/2025 07:49:15 AM,02 MANHATTAN,1005880029,MANHATTAN,983218,206140,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73248328907912,-74.00372367280929,"(40.73248328907912, -74.00372367280929)"
65089575,05/28/2025 07:05:05 AM,05/28/2025 02:47:16 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,360 7 AVENUE,7 AVENUE,WEST   29 STREET,WEST   30 STREET,WEST   29 STREET,WEST   30 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/28/2025 07:05:12 AM,05 MANHATTAN,1007790045,MANHATTAN,986318,211932,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74838070758575,-73.99253644091527,"(40.74838070758575, -73.99253644091527)"
65089581,05/28/2025 07:04:16 AM,05/30/2025 02:24:07 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,138 WEST   31 STREET,WEST   31 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   31 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,05/28/2025 11:19:32 PM,05 MANHATTAN,1008060063,MANHATTAN,986919,211938,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74839701510164,-73.99036738680397,"(40.74839701510164, -73.99036738680397)"
65086213,05/28/2025 06:54:05 AM,05/29/2025 01:25:02 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,464 9 AVENUE,9 AVENUE,WEST   35 STREET,WEST   36 STREET,WEST   35 STREET,WEST   36 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/27/2025 08:43:42 PM,04 MANHATTAN,1007590001,MANHATTAN,985509,214174,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.754534582771,-73.9954557596869,"(40.754534582771, -73.9954557596869)"
65077378,05/27/2025 07:38:23 PM,05/28/2025 02:25:33 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10024,107 WEST   86 STREET,WEST   86 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   86 STREET,,Closed,,The Department of Sanitation (DSNY) spoke with the business about proper procedures and best practices.,05/28/2025 08:50:41 AM,07 MANHATTAN,1012170029,MANHATTAN,991870,225867,PHONE,Unspecified,MANHATTAN,,,,,,,,40.786625624768014,-73.97248308051762,"(40.786625624768014, -73.97248308051762)"
65082553,05/27/2025 06:44:33 PM,05/28/2025 01:25:32 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10463,3457 FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,BAILEY PLACE,ORLOFF AVENUE,BAILEY PLACE,ORLOFF AVENUE,ADDRESS,BRONX,FORT INDEPENDENCE STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/28/2025 11:54:35 AM,08 BRONX,2032620118,BRONX,1012211,260527,ONLINE,Unspecified,BRONX,,,,,,,,40.881716307785844,-73.89888435817262,"(40.881716307785844, -73.89888435817262)"
65081255,05/27/2025 04:29:46 PM,05/31/2025 02:51:58 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11204,5710 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/28/2025 02:38:09 PM,12 BROOKLYN,3054940094,BROOKLYN,988832,165979,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62224930933174,-73.98349448611847,"(40.62224930933174, -73.98349448611847)"
65082556,05/27/2025 03:21:21 PM,05/29/2025 03:18:01 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10017,200 EAST   49 STREET,EAST   49 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   49 STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/27/2025 09:10:38 PM,06 MANHATTAN,,MANHATTAN,992316,214361,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75504426080397,-73.9708863197157,"(40.75504426080397, -73.9708863197157)"
65083913,05/27/2025 09:25:54 AM,05/30/2025 01:52:24 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10467,852 EAST  222 STREET,EAST  222 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  222 STREET,,Closed,,The Department of Sanitation (DSNY) removed the items.,05/28/2025 01:46:40 PM,12 BRONX,2046800065,BRONX,1023718,261482,PHONE,Unspecified,BRONX,,,,,,,,40.88429352236506,-73.8572659154001,"(40.88429352236506, -73.8572659154001)"
65081254,05/27/2025 09:07:58 AM,05/28/2025 01:16:09 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10467,79 EAST GUNHILL ROAD,EAST GUNHILL ROAD,DEKALB AVENUE,ROCHAMBEAU AVENUE,DEKALB AVENUE,ROCHAMBEAU AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,05/27/2025 02:19:01 PM,07 BRONX,2033280125,BRONX,1017494,260561,PHONE,Unspecified,BRONX,,,,,,,,40.8817913079425,-73.87977924617407,"(40.8817913079425, -73.87977924617407)"
